question_id,book_id,chapter_id,set_id,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,question_type
E01-C13-06-002,eng-01,ch13,E01-C13-06,We were delighted ( ) the game. 空所に入る最も適切な語句を選びなさい。,win,to win,winning,won,B,"「その試合に勝って嬉しかった」という「感情の原因」を表す不定詞です。""delighted"" という感情の理由を説明します。P.115を確認してください。",1,multiple_choice
E01-C13-06-003,eng-01,ch13,E01-C13-06,You were careless ( ) such a mistake. 空所に入る最も適切な語句を選びなさい。,make,to make,making,made,B,「そんな間違いをするなんて」不注意だった、という「判断の根拠」を表す不定詞です。P.116を確認してください。,2,multiple_choice
E01-C13-06-004,eng-01,ch13,E01-C13-06,He woke up ( ) himself famous. 空所に入る最も適切な語句を選びなさい。,find,to find,finding,found,B,"「彼は目を覚ますと、自分が有名になっていることに気づいた」という「結果」を表す不定詞です。（""awake/wake up to find ~"" は結果の用法の応用例）",3,multiple_choice
E01-C13-06-005,eng-01,ch13,E01-C13-06,The soup is ( ) hot to eat. 空所に入る最も適切な語句を選びなさい。,enough,so,very,too,D,「そのスープは熱すぎて食べられない」という意味です。「too + 形容詞 + to V」の形です。P.117を確認してください。,2,multiple_choice
E01-C13-06-006,eng-01,ch13,E01-C13-06,This park is pleasant ( ) a walk. 空所に入る最も適切な語句を選びなさい。,take,to take,taking,took,B,"「この公園は散歩するには気持ちが良い」という意味です。形容詞 ""pleasant"" を後ろから修飾する不定詞です。P.117の例文7の形を確認してください。",2,multiple_choice
E01-C13-06-007,eng-01,ch13,E01-C13-06,"空所に入る最も適切な語句を選びなさい: ""Don't let him ( ) that!""",do,to do,doing,done,A,"let は使役動詞で、「let + O + V原形」の形をとります。「彼にそんなことをさせてはいけない」という意味です。P.118, P.119を確認してください。",2,multiple_choice
E01-C13-06-008,eng-01,ch13,E01-C13-06,"空所に入る最も適切な語句を選びなさい: ""He promised ( ) be late again.""",not to,to not,never to,to never,A,"「彼は二度と遅刻しないと約束した」という意味です。""promise to V"" の不定詞部分を否定するので ""promise not to V"" となります。P.118の否定形のルールを応用します。",2,multiple_choice
E01-C13-06-009,eng-01,ch13,E01-C13-06,知覚動詞の後ろには原形不定詞が来ることが多いですが、別の形が来ることもあります。それは何か、またどのような意味合いの違いがあるか説明しなさい。（本文範囲外の知識も含む）,過去分詞(Vpp)。受身の意味。,現在分詞(Ving)。進行中の動作を強調。,to不定詞。未来の動作。,動名詞(Ving)。一般的な動作。,B,"知覚動詞の後ろには、原形不定詞の他に現在分詞 (Ving形) が来ることがあります。原形不定詞が「動作の全体（始めから終わりまで）」を捉えるのに対し、現在分詞は「動作の途中（～しているところ）」という進行中のニュアンスを強調します。例えば ""I saw him run."" (彼が走るのを（全部）見た) vs ""I saw him running."" (彼が走っているのを（一部）見た)。P.119では原形不定詞のみ解説されています。",3,multiple_choice
E01-C13-06-010,eng-01,ch13,E01-C13-06,不定詞の副詞的用法「条件」は、どのような文脈で使われることが多いか？,命令文,仮定法,感嘆文,疑問文,B,不定詞の副詞的用法「条件」（もし～すれば）は、仮定法（もし～だったら、…だろうに）の文脈で使われることが多いとされています。P.117の例文6と解説を確認してください。,2,multiple_choice
E01-C13-07-001,eng-01,ch13,E01-C13-07,He saved money ( ) a new car. 空所に入る最も適切な語句を選びなさい。,buy,to buy,buying,bought,B,"「新しい車を買うために」貯金した、という「目的」を表す不定詞です。P.114, P.115を確認してください。",1,multiple_choice
E01-C13-07-002,eng-01,ch13,E01-C13-07,She wept ( ) her lost dog. 空所に入る最も適切な語句を選びなさい。,find,to find,finding,found,B,「いなくなった犬を見つけて（その結果）泣いた」とも取れますが、「いなくなった犬のことを思って（原因）泣いた」と解釈する方が自然かもしれません。文脈によっては「結果」とも「感情の原因」とも取れる場合があります。ここでは感情の原因としておきます。,2,multiple_choice
E01-C13-07-003,eng-01,ch13,E01-C13-07,He must be a genius ( ) the problem so quickly. 空所に入る最も適切な語句を選びなさい。,solve,to solve,solving,solved,B,「そんなに早く問題を解くなんて」天才に違いない、という「判断の根拠」を表す不定詞です。P.116を確認してください。,2,multiple_choice
E01-C13-07-004,eng-01,ch13,E01-C13-07,"He tried his best, only ( ) in the end. 空所に入る最も適切な語句を選びなさい。",fail,to fail,failing,failed,B,"「彼は最善を尽くしたが、結局最後には失敗しただけだった」という「結果（残念な結果）」を表す用法です。""only to V原形"" の形です。P.116を確認してください。",2,multiple_choice
E01-C13-07-005,eng-01,ch13,E01-C13-07,This coffee is ( ) strong for me to drink. 空所に入る最も適切な語句を選びなさい。,enough,so,very,too,D,「このコーヒーは私には濃すぎて飲めない」という意味です。「too + 形容詞 + to V」の形です。P.117を確認してください。,2,multiple_choice
E01-C13-07-006,eng-01,ch13,E01-C13-07,English is not easy ( ). 空所に入る最も適切な語句を選びなさい。,learn,to learn,learning,learned,B,"「英語は学ぶのが簡単ではない」という意味です。形容詞 ""easy"" を後ろから修飾する不定詞です。P.117の例文7の形を確認してください。",1,multiple_choice
E01-C13-07-007,eng-01,ch13,E01-C13-07,"空所に入る最も適切な語句を選びなさい: ""Let me ( ) you.""",help,to help,helping,helped,A,"let は使役動詞で、「let + O + V原形」の形をとります。「あなたを手伝わせてください」という意味です。P.118, P.119を確認してください。",1,multiple_choice
E01-C13-07-008,eng-01,ch13,E01-C13-07,"空所に入る最も適切な語句を選びなさい: ""Be careful ( ) fall.""",not to,to not,never to,to never,A,"「落ちないように気をつけて」という意味です。不定詞の否定形 ""not to V"" を使います。P.118の例文8を確認してください。",1,multiple_choice
E01-C13-07-009,eng-01,ch13,E01-C13-07,"不定詞の副詞的用法「程度」で使われる ""enough to V"" と ""too ... to V"" の意味の違いを説明しなさい。",enoughは肯定(できる)、tooは否定(できない),enoughは否定(できない)、tooは肯定(できる),どちらも肯定だが程度が違う,どちらも否定だが程度が違う,A,"enough to V は「Vするほど（十分に）…」という肯定的な意味（～できる）を表すのに対し、""too ... to V"" は「あまりに…なのでVできない」という否定的な意味を表します。P.117の解説を確認してください。",2,multiple_choice
E01-C13-07-010,eng-01,ch13,E01-C13-07,"I saw the man go into my house. (P.119) の ""go"" はなぜ原形なのか？",sawが過去形だから,the manが三人称単数ではないから,sawが知覚動詞だから,goが自動詞だから,C,"動詞 ""saw"" (seeの過去形) が知覚動詞であるため、目的語 ""the man"" の後に原形不定詞 ""go"" が使われています。「知覚動詞 + O + V原形」の形です。P.119の解説を確認してください。",2,multiple_choice
E01-C13-08-001,eng-01,ch13,E01-C13-08,She studies English hard ( ) study abroad. 空所に入る最も適切な語句を選びなさい。,to,in order to,so as to,All of the above,D,"「留学するために」英語を熱心に勉強している、という「目的」を表します。""to V"", ""in order to V"", ""so as to V"" はいずれも目的を表すことができます。P.115を確認してください。",2,multiple_choice
E01-C13-08-002,eng-01,ch13,E01-C13-08,I was foolish ( ) believe him. 空所に入る最も適切な語句を選びなさい。,to,in order to,so as to,as to,A,"「彼を信じるなんて」私は愚かだった、という「判断の根拠」を表す不定詞です。単純な ""to V"" の形をとります。P.116を確認してください。",2,multiple_choice
E01-C13-08-003,eng-01,ch13,E01-C13-08,He lived ( ) a hundred. 空所に入る最も適切な語句を選びなさい。,be,to be,being,was,B,"「100歳まで生きた」という「結果」を表す用法です。""live to be 年齢"" の形を使います。P.116を確認してください。",2,multiple_choice
